"id","league_id","home_goals","away_goals","winner","home_gk","home_def","home_mid","home_atk","home_def_count","home_mid_count","home_atk_count","away_gk","away_def","away_mid","away_atk","away_def_count","away_mid_count","away_atk_count"
3801,1729,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","very good",4,5,1
3802,1729,5,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3803,1729,2,2,"draw","very good","very good","very good","very good",4,5,1,"very good","good","good","bad",4,4,2
3804,1729,0,0,"draw","very good","good","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
3805,1729,2,2,"draw","good","good","very good","good",4,4,2,"very good","good","good","good",4,5,1
3806,1729,0,2,"away","bad","good","good","good",4,3,3,"bad","bad","good","good",4,4,2
3807,1729,3,0,"home","very good","very good","good","very good",4,5,1,"good","bad","good","good",4,5,1
3808,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","bad",4,5,1
3809,1729,0,0,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3810,1729,0,0,"draw","good","bad","good","good",4,4,2,"very good","good","bad","very good",4,4,2
3811,1729,0,1,"away","bad","bad","good","good",4,4,2,"good","good","very good","good",4,4,2
3812,1729,1,1,"draw","very good","good","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3813,1729,1,1,"draw","very good","bad","very good","bad",4,3,3,"very good","very good","very good","very good",4,5,1
3814,1729,2,0,"home","good","good","good","bad",4,5,1,"very good","good","good","good",4,5,1
3815,1729,2,3,"away","very good","very good","very good","very good",4,5,1,"good","good","good","bad",4,5,1
3816,1729,2,3,"away","very good","good","good","good",4,4,2,"very good","very good","very good","very good",4,3,3
3817,1729,2,2,"draw","very good","very good","very good","very good",4,4,2,"bad","good","good","bad",4,5,1
3818,1729,0,4,"away","very good","very good","good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
3819,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"bad","good","good","good",4,5,1
3820,1729,0,4,"away","good","good","good","good",4,4,2,"good","bad","good","good",4,4,2
3821,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","bad",4,5,1
3822,1729,0,2,"away","good","bad","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3823,1729,4,3,"home","very good","very good","very good","very good",4,5,1,"very good","very good","good","very good",4,5,1
3824,1729,1,0,"home","very good","very good","very good","very good",4,4,2,"very good","good","good","good",4,5,1
3825,1729,1,0,"home","very good","good","very good","very good",4,4,2,"very good","good","good","good",4,3,3
3826,1729,1,0,"home","very good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3827,1729,1,1,"draw","very good","good","good","bad",4,4,2,"very good","very good","very good","good",4,5,1
3828,1729,3,1,"home","good","good","good","bad",4,5,1,"good","good","very good","good",4,4,2
3829,1729,4,1,"home","very good","good","good","very good",4,4,2,"very good","good","good","good",4,5,1
3830,1729,1,0,"home","very good","very good","very good","good",4,4,2,"good","good","good","bad",4,4,2
3831,1729,1,3,"away","very good","very good","good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
3832,1729,1,4,"away","good","good","good","good",3,5,2,"very good","good","very good","very good",4,4,2
3833,1729,0,3,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
3834,1729,0,3,"away","good","good","very good","good",4,5,1,"very good","very good","very good","very good",4,3,3
3835,1729,1,0,"home","very good","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3836,1729,2,0,"home","bad","good","good","bad",4,5,1,"very good","good","good","bad",4,3,3
3837,1729,1,1,"draw","very good","very good","good","very good",4,5,1,"good","bad","bad","good",4,4,2
3838,1729,1,0,"home","very good","good","very good","very good",4,4,2,"good","bad","good","bad",5,3,2
3839,1729,2,2,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3840,1729,3,1,"home","good","bad","good","bad",4,4,2,"very good","very good","good","bad",4,4,2
3841,1729,4,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3842,1729,0,1,"away","good","bad","bad","bad",4,5,1,"good","very good","very good","good",4,5,1
3843,1729,2,1,"home","very good","very good","very good","very good",4,4,2,"bad","good","good","good",3,4,3
3844,1729,4,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","very bad",5,3,2
3845,1729,0,3,"away","very good","good","very good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3846,1729,1,1,"draw","very good","good","good","good",4,4,2,"very good","good","good","good",4,5,1
3847,1729,0,3,"away","very good","good","good","bad",4,5,1,"very good","very good","very good","very good",4,5,1
3848,1729,2,1,"home","good","good","good","very good",4,5,1,"good","bad","good","good",3,5,2
3860,1729,1,0,"home","very good","bad","good","good",4,3,3,"very good","very good","very good","very good",4,5,1
3861,1729,2,1,"home","very good","very good","very good","very good",4,5,1,"good","bad","good","bad",4,4,2
3862,1729,1,0,"home","bad","very good","good","very bad",4,4,2,"very good","good","very good","good",4,4,2
3863,1729,0,2,"away","good","good","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3864,1729,0,3,"away","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
3865,1729,4,2,"home","good","very good","very good","good",4,5,1,"very good","good","good","good",4,5,1
3866,1729,3,1,"home","very good","good","good","good",4,5,1,"good","good","good","very good",4,4,2
3867,1729,0,0,"draw","bad","good","good","good",4,5,1,"good","good","bad","bad",4,4,2
3869,1729,1,4,"away","very good","good","good","very good",4,4,2,"very good","good","good","good",4,5,1
3870,1729,3,6,"away","good","bad","good","bad",5,3,2,"very good","very good","very good","very good",4,4,2
3871,1729,6,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3872,1729,3,2,"home","very good","very good","very good","very good",4,5,1,"very good","very good","good","very good",4,5,1
3873,1729,2,0,"home","good","bad","good","good",4,4,2,"very good","bad","good","good",4,3,3
3874,1729,5,0,"home","very good","very good","very good","very good",4,5,1,"bad","very good","good","very bad",4,5,1
3875,1729,1,0,"home","very good","good","very good","good",4,4,2,"good","bad","bad","bad",4,4,2
3876,1729,2,0,"home","very good","good","good","good",4,3,3,"bad","good","good","good",4,3,3
3878,1729,0,2,"away","good","good","good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3879,1729,1,1,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3880,1729,1,0,"home","good","bad","bad","bad",4,5,1,"very good","very good","very good","very good",4,5,1
3881,1729,1,3,"away","bad","very good","good","very bad",4,5,1,"very good","very good","very good","very good",4,5,1
3883,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","very good",4,5,1
3884,1729,4,0,"home","good","good","good","good",4,5,1,"very bad","very good","very good","good",4,5,1
3885,1729,1,0,"home","very good","good","good","good",4,5,1,"bad","bad","good","good",3,5,2
3886,1729,1,2,"away","bad","good","good","bad",4,4,2,"good","good","good","very good",4,5,1
3887,1729,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","good",4,4,2
3888,1729,3,3,"draw","very good","bad","good","good",4,5,1,"good","bad","good","bad",4,5,1
3889,1729,1,2,"away","very good","good","bad","bad",4,4,2,"bad","very good","good","bad",4,4,2
3890,1729,0,3,"away","good","bad","good","bad",4,4,2,"good","good","bad","bad",4,5,1
3891,1729,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","good",4,5,1
3892,1729,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3893,1729,1,0,"home","bad","good","bad","good",4,4,2,"very good","very good","very good","very good",4,5,1
3894,1729,4,1,"home","very good","very good","very good","very good",4,5,1,"very bad","good","very good","good",4,4,2
3895,1729,0,4,"away","very bad","very good","good","good",4,4,2,"good","very good","very good","very good",4,5,1
3896,1729,0,1,"away","very good","good","good","good",4,4,2,"very good","good","good","good",4,4,2
3898,1729,1,2,"away","good","good","good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
3899,1729,3,1,"home","very good","very good","very good","very good",4,5,1,"good","good","good","very good",4,5,1
3900,1729,1,0,"home","good","good","bad","bad",4,4,2,"very good","good","good","bad",3,5,2
3901,1729,1,0,"home","bad","very good","good","good",4,5,1,"very good","good","good","good",4,5,1
3902,1729,3,2,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
3903,1729,3,1,"home","very good","very good","good","very bad",4,5,1,"very bad","good","bad","bad",3,5,2
3904,1729,0,1,"away","very bad","good","very good","good",4,5,1,"good","good","good","bad",4,5,1
3905,1729,1,0,"home","very good","good","good","good",4,5,1,"very good","very good","good","good",3,5,2
3906,1729,0,1,"away","bad","good","good","bad",4,5,1,"very good","very good","very good","very good",4,4,2
3907,1729,0,1,"away","very good","very good","good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
3909,1729,0,0,"draw","very good","good","good","bad",4,3,3,"good","very good","very good","good",4,5,1
3910,1729,1,1,"draw","good","good","good","bad",4,5,1,"very good","good","good","good",4,5,1
3911,1729,1,2,"away","very good","very good","very good","very good",4,5,1,"bad","good","good","bad",4,5,1
3912,1729,2,0,"home","very good","very good","very good","very good",4,3,3,"very good","very good","very good","very good",4,5,1
3913,1729,0,3,"away","bad","bad","good","good",4,4,2,"very good","very good","very good","very good",4,5,1
3914,1729,3,1,"home","very good","very good","very good","very good",4,3,3,"very good","bad","very good","good",4,3,3
3915,1729,1,2,"away","very good","good","good","good",3,4,3,"very good","very good","good","very good",4,5,1
3916,1729,2,3,"away","very good","good","good","good",4,5,1,"very good","very good","very good","very good",4,3,3
3918,1729,0,1,"away","good","good","good","very good",4,5,1,"good","good","bad","bad",4,5,1
3919,1729,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","good","very good",4,3,3
3920,1729,0,2,"away","good","good","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
3921,1729,2,2,"draw","bad","very good","good","good",3,5,2,"bad","bad","bad","good",3,5,2
3922,1729,0,2,"away","very good","very good","very good","very good",4,3,3,"good","very good","very good","very good",4,5,1
3923,1729,4,0,"home","very good","very good","very good","very good",4,4,2,"very good","good","good","bad",4,5,1
3924,1729,2,0,"home","good","very good","very good","very bad",4,5,1,"very good","very good","very good","very good",4,5,1
3926,1729,4,0,"home","bad","good","good","good",4,3,3,"good","good","bad","bad",4,5,1
3927,1729,4,1,"home","very good","very good","good","very good",4,5,1,"very good","good","good","bad",4,3,3
3928,1729,1,0,"home","very good","bad","good","very bad",4,5,1,"good","good","good","very good",4,5,1
3929,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"very good","good","good","bad",4,4,2
3930,1729,3,1,"home","very good","good","good","good",4,4,2,"bad","good","bad","good",3,5,2
3931,1729,0,0,"draw","good","very good","very good","very good",4,5,1,"very good","good","good","good",4,5,1
3932,1729,3,3,"draw","good","good","bad","good",4,4,2,"very good","very good","very good","very good",4,4,2
3933,1729,2,3,"away","very good","good","very good","very good",3,4,3,"very good","very good","very good","very good",4,4,2
3934,1729,0,1,"away","very good","very good","very good","very good",4,5,1,"bad","good","good","bad",4,5,1
3935,1729,3,0,"home","very good","very good","very good","good",4,4,2,"good","bad","bad","bad",4,4,2
3936,1729,4,1,"home","very good","bad","good","bad",4,5,1,"bad","good","very good","good",4,5,1
3937,1729,0,1,"away","very good","good","good","very good",4,5,1,"good","very good","very good","very bad",4,5,1
3938,1729,2,0,"home","good","good","good","very good",4,5,1,"very good","very good","very good","good",4,4,2
3939,1729,1,2,"away","good","bad","bad","bad",4,5,1,"good","very good","very good","very good",4,5,1
3940,1729,2,2,"draw","bad","good","good","bad",4,4,2,"bad","good","good","bad",4,4,2
3941,1729,0,2,"away","good","bad","good","good",3,5,2,"very good","very good","very good","very good",4,5,1
3942,1729,2,1,"home","very good","very good","very good","very good",4,3,3,"very good","very good","very good","bad",5,4,1
3943,1729,2,0,"home","very good","very good","very good","very good",4,5,1,"good","good","good","very good",4,5,1
3944,1729,0,2,"away","very good","good","good","good",4,4,2,"good","very good","very good","very good",4,5,1
3945,1729,1,1,"draw","good","very good","very good","good",4,5,1,"very good","very good","very good","very good",4,5,1
3947,1729,3,0,"home","very good","very good","very good","good",4,4,2,"very good","good","bad","very bad",4,4,2
3948,1729,1,2,"away","very good","good","good","very bad",4,5,1,"bad","good","good","bad",4,5,1
9339,7809,3,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","good","good",4,5,1
9340,7809,3,2,"home","good","good","good","bad",4,5,1,"very good","good","very good","very good",4,5,1
9341,7809,2,2,"draw","very bad","good","good","good",4,5,1,"good","good","bad","bad",4,5,1
9342,7809,3,3,"draw","good","very good","very good","very good",4,5,1,"very good","good","good","very bad",4,5,1
9343,7809,3,1,"home","very good","good","very good","very good",4,3,3,"very good","good","good","bad",4,4,2
9344,7809,2,0,"home","very good","good","good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
